"","econ_interven","environment","redistribution","civlib_laworder","immigrate_policy","sociallifestyle","RC1","RC2"
"8669",0,0,5,5,5,5,-0.0450286402106657,-1.0804633883881
"8670",6,2,5,4,5,5,-0.295381013702414,0.305746840929635
"8671",4,0,5,2,2,0,-1.28362459862649,0.0712456797233576
"8672",0,4,0,3,10,3,0.511358197318769,-1.81668785955472
"8673",5,6,0,5,10,5,0.803990001914165,-0.791754136830968
"8674",5,2,7,7,5,5,0.0252352948365399,0.360207507648275
"8675",3,0,1,3,0,10,-0.365094397818197,-1.16225350449437
"8676",6,1,2,8,8,8,0.67552301941762,-0.496344754591445
"8677",0,0,5,0,10,10,0.321314934973627,-1.17324684704947
"8678",5,0,0,3,7,3,-0.359182417378846,-0.788402457672005
"8679",6,1,3,3,6,10,0.0877983813587628,-0.216805596223801
"8680",6,1,5,6,10,10,0.742342339087263,-0.00302429911824212
"8681",0,4,2,5,9,10,1.16941384432891,-1.72008759651357
"8682",2,3,3,6,4,6,0.247065550965609,-0.963611401957693
"8683",5,0,5,10,10,10,1.14200432096074,-0.355450681679019
"8684",4,4,4,6,10,10,1.11599791870642,-0.537004298248336
"8685",3,3,3,3,7,3,-0.0918176516317848,-0.615137338218432
"8686",5,2,10,4,3,0,-0.992753532231889,1.15652931058085
"8687",10,0,5,10,0,10,-0.0754795010497379,0.879749968906668
"8688",2,2,2,0,2,0,-1.15366310127626,-0.78825977298669
"8689",5,5,5,5,3,0,-0.50727113994924,0.323784254714734
"8690",5,5,5,2,5,8,0.0393537594264142,0.127447561087656
"8691",10,0,4,5,3,0,-1.14420649651902,1.10525466899866
"8692",5,0,0,0,10,10,0.199068652956011,-0.968301760910394
"8693",5,0,1,5,8,10,0.517920737629865,-0.897853307520176
"8694",3,6,1,10,10,1,1.07891588563738,-1.06191688239005
"8695",5,5,5,5,5,4,0.0236485898055887,0.170315193429761
"8696",3,3,7,2,7,10,0.286590235104122,-0.0981728368076869
"8697",5,3,5,5,7,7,0.30659778398232,-0.00438447702034456
"8698",3,4,5,4,10,10,0.925287338040976,-0.523752251676509
"8699",8,0,2,2,5,10,-0.273169807852081,0.0575802083115073
"8700",7,3,8,2,3,2,-1.00590976735975,1.2567777529031
"8701",5,4,4,5,5,8,0.306986566361882,-0.156869272345485
"8702",6,7,6,7,6,10,0.928477857908707,0.362009863641238
"8703",4,1,3,7,5,10,0.523924572974527,-0.746268400948845
"8704",5,3,5,4,5,0,-0.585735558225204,0.269377037195625
"8705",0,0,0,0,0,0,-1.35430788339969,-1.60053100895811
"8706",0,5,3,6,6,10,1.04338850473556,-1.50039314081461
"8707",4,0,3,2,6,10,0.00058273043136078,-0.651429616159205
"8708",1,2,2,3,8,8,0.474412878238949,-1.42359962137324
"8709",3,0,3,0,7,0,-0.913430057561491,-0.519035695751081
"8710",4,4,7,4,6,4,-0.071497025664138,0.292494113038219
"8711",5,5,5,5,5,5,0.108259821111659,0.139257886419369
"8712",5,0,0,5,5,5,-0.167274922228282,-0.875518302249025
"8713",8,0,6,1,4,7,-0.83711163644215,0.899737696447873
"8714",8,1,7,6,7,2,-0.378449044836267,1.0785170598693
"8715",5,6,6,5,5,5,0.163366769779647,0.342213124153048
"8716",9,2,10,5,9,2,-0.342614576979815,1.85077585242496
"8717",3,3,5,6,8,10,0.866292718443386,-0.574897440320507
"8718",4,2,8,7,10,9,0.869316487790712,0.121889679270378
"8719",10,1,1,10,2,5,-0.118090387041429,0.324695510219316
"8720",4,0,5,6,8,0,-0.275880510896904,-0.124955947606144
"8721",5,2,3,10,10,10,1.35850903216881,-0.656785324795329
"8722",10,3,4,3,8,4,-0.294695440629304,1.04059879591151
"8723",5,5,6,1,5,7,-0.179410093882166,0.362436679643786
"8724",8,1,2,1,5,0,-1.14518238731126,0.421417768403008
"8725",6,0,3,6,3,10,0.0401462780303847,-0.280451400145917
"8726",4,0,2,0,0,0,-1.61154112982193,-0.375707262171345
"8727",6,4,10,6,6,0,-0.37654414396662,1.32851670996536
"8728",3,3,2,2,10,4,0.200498571403646,-0.839745142840029
"8729",5,3,5,5,5,10,0.367956673369984,-0.0683165648081139
"8730",5,0,10,0,10,0,-0.912770694784942,1.11038410565269
"8731",3,0,0,5,5,5,-0.0652310024851852,-1.31111889599649
"8732",4,1,4,2,4,0,-0.982897438491901,-0.108661475078203
"8733",4,5,0,0,2,0,-0.957522657675266,-0.627849864267774
"8734",7,5,2,5,0,0,-0.818309156084082,0.272810759389556
"8735",2,0,9,8,3,1,-0.461543347977235,0.134489789528541
"8736",3,2,2,5,2,0,-0.666785468475381,-0.706062135612063
"8737",7,4,2,5,5,0,-0.418801796893727,0.173567218193279
"8738",4,3,3,6,6,5,0.25288520444699,-0.526193334443244
"8739",5,5,2,5,10,0,0.24610878631175,-0.308989000574937
"8740",8,0,5,6,4,8,-0.188028108995629,0.556266450292461
"8741",5,0,2,8,4,8,0.259915718092061,-0.681809343066126
"8742",5,5,7,10,7,7,0.954711273990723,0.265923338947909
"8743",7,2,3,3,3,0,-1.0163684462333,0.381571478706719
"8744",10,10,10,0,5,10,0.0138413289517837,2.22335168390357
"8745",4,4,5,7,7,5,0.485236770446712,-0.188167265585172
"8746",6,5,6,10,8,8,1.11111065115854,0.261235132543629
"8747",5,2,4,2,2,0,-1.14471455075798,0.164522613126697
"8748",5,0,2,7,7,0,-0.235841844095166,-0.45009010494828
"8749",7,0,5,9,1,0,-0.779868450765008,0.549422763667509
"8750",5,0,10,10,10,0,0.16302849055991,0.839178786654482
"8751",3,3,3,4,6,6,0.173358558555638,-0.720809874527726
"8752",5,0,5,0,6,0,-1.16485678650591,0.284807373909919
"8753",10,0,0,0,0,0,-1.86452748211517,0.577471959779211
"8754",0,8,0,3,2,0,-0.185656106177578,-1.50198077319888
"8755",5,7,5,6,10,5,0.860386055244538,0.0913256875865573
"8756",3,2,2,2,2,3,-0.735691530160626,-0.717872460943775
"8757",7,0,0,4,10,10,0.527344407350856,-0.641183294762214
"8758",5,2,0,0,10,0,-0.483684355832665,-0.605440774630952
"8759",7,3,3,2,2,10,-0.292393801836339,0.138882815212087
"8760",5,2,5,2,2,4,-0.832842329001727,0.217104664731046
"8761",2,3,5,5,8,4,0.302067371944028,-0.579233363232067
"8762",5,0,2,1,6,0,-0.977558757567351,-0.272746996927652
"8763",10,5,10,0,0,0,-1.72185625611535,2.47630454667719
"8764",3,0,10,10,0,5,-0.274245455819377,0.39449082407209
"8765",3,0,2,3,2,0,-1.04530460981638,-0.704108987987945
"8766",2,0,1,5,0,0,-0.945024913938381,-1.12372179506383
"8767",7,3,10,5,4,7,-0.217021859896722,1.35913226482181
"8768",6,4,5,5,3,9,0.121528329797832,0.235924830407177
"8769",4,2,3,6,0,1,-0.744663786504946,-0.340388564759221
"8770",4,0,8,5,7,0,-0.559415942100738,0.44721833985313
"8771",6,3,10,4,0,0,-1.25080804676324,1.44433331540745
"8772",0,4,4,0,3,0,-0.845167881931913,-0.832569807888499
"8773",3,2,4,7,9,9,0.930391859269087,-0.788535819565318
"8774",5,0,4,1,8,2,-0.669006897360713,-0.010478884900008
"8775",3,3,7,5,4,0,-0.525494529148946,0.174898387461877
"8776",3,3,4,5,6,0,-0.253301614214324,-0.384775284719279
"8777",0,0,7,0,10,4,-0.239497859798845,-0.633280445695285
"8778",3,4,2,2,9,0,-0.152504103949896,-0.674752040088997
"8779",4,5,5,5,3,4,-0.11780425485341,-0.0182452702005649
"8780",10,0,5,5,4,10,-0.22842948466107,0.956872961918961
"8781",4,8,5,7,3,5,0.42700576992967,-0.0251117667473123
"8782",4,4,7,3,6,3,-0.263688175504694,0.350671951948431
"8783",3,1,4,0,4,0,-1.14703531568932,-0.272220708152293
"8784",6,0,4,2,1,0,-1.45533321716683,0.344654910446607
"8785",7,0,1,0,0,0,-1.73803430596855,0.100882348803933
"8786",10,0,10,5,0,0,-1.59235492412299,2.20998209673927
"8787",5,5,5,5,5,0,-0.314796335418693,0.294544421471328
"8788",2,5,8,8,4,1,0.0696650184361295,0.0737783836997318
"8789",3,0,3,6,6,1,-0.279576717313783,-0.698196277538695
"8790",5,2,5,10,7,10,1.01665141843694,-0.259303015638386
"8791",5,7,1,4,2,4,-0.102993417380591,-0.413661727213452
"8792",5,5,5,5,5,5,0.108259821111659,0.139257886419369
"8793",1,2,0,1,4,3,-0.495607317485418,-1.50921491532666
"8794",5,0,3,3,10,5,0.0190341416250404,-0.363942982620148
"8795",8,3,6,9,10,10,1.09982477575162,0.580313894751199
"8796",0,3,2,3,10,5,0.545755600858846,-1.55132387237144
"8797",0,0,0,10,4,10,0.952553224066964,-2.24078906454704
"8798",5,3,4,3,7,2,-0.305045506148977,0.0283318421853393
"8799",5,3,4,5,8,4,0.175574195797408,-0.102643752256789
"8800",6,5,1,1,10,10,0.637452168830989,-0.470090925851757
"8801",5,5,7,5,5,5,0.0551144141756089,0.492880445711202
"8802",4,4,5,6,9,10,0.993187812973125,-0.345573101980716
"8803",0,4,5,0,10,0,-0.198078769543023,-0.758097944594503
"8804",5,4,4,5,6,0,-0.273665881821407,0.0769692671159461
"8805",10,0,5,2,5,9,-0.539543069305322,1.05467194800711
"8806",5,0,3,5,10,5,0.234193978694011,-0.418184046419789
"8807",8,4,0,3,10,7,0.441627443570664,-0.198514712606438
"8808",10,5,0,1,10,10,0.459937032812821,0.224298981997253
"8809",8,2,7,2,8,7,-0.20779550804257,1.04323669388268
"8810",7,2,7,5,5,5,-0.291968461975527,0.85004916519538
"8811",6,7,7,6,3,10,0.505613029110377,0.609801425052084
"8812",7,3,5,4,7,4,-0.156859748213472,0.551508569658115
"8813",5,7,0,0,5,1,-0.471861875172897,-0.432678708094019
"8814",5,2,7,8,10,10,1.03705838122774,0.10470085758798
"8815",8,1,3,2,9,0,-0.679225563183701,0.512628849662292
"8816",6,3,5,5,8,2,-0.0712429301543059,0.354082438283643
"8817",5,0,0,4,4,5,-0.37109224302804,-0.833777853727501
"8818",5,7,5,5,4,6,0.259992954424482,0.175108412206204
"8819",4,4,0,7,10,10,1.32986865111301,-1.27136994873182
"8820",3,3,1,5,10,5,0.634422261781197,-1.1289753251958
"8821",5,5,5,8,9,7,0.985171648388349,-0.062697989787689
"8822",8,5,6,4,0,4,-0.744756923137934,1.10074747870521
"8823",7,5,7,7,3,6,0.0603667582770062,0.872422501892038
"8824",5,5,5,5,10,5,0.589446832438027,0.0661583033108541
"8825",3,2,3,5,4,1,-0.416272136106789,-0.589547996219944
"8826",7,7,10,8,10,0,0.417582298699935,1.51202815081592
"8827",3,0,1,0,0,3,-1.28011277256414,-0.863490759722168
"8828",5,0,10,5,5,5,-0.433001956908532,0.892594494210142
"8829",1,2,0,3,7,1,-0.160957736232767,-1.54520111497062
"8830",10,0,7,0,10,10,-0.242050070677905,1.35837868097968
"8831",5,0,3,1,3,0,-1.2928436678312,-0.0520759674166263
"8832",8,5,5,10,0,10,0.434962679373424,0.574869165598015
"8833",10,0,0,4,10,10,0.374278527736211,0.0122175958589804
"8834",6,3,7,7,10,10,0.960136154957724,0.375765644449295
"8835",5,0,0,0,10,10,0.199068652956011,-0.968301760910394
"8836",5,0,5,5,10,10,0.604104728288312,-0.219848022179915
"8837",2,0,0,1,10,2,-0.217175399343421,-1.40036472734828
"8838",2,1,1,4,7,10,0.548848948580764,-1.48336979153208
"8839",10,10,10,0,0,0,-1.31345799543529,2.607024337116
"8840",1,0,10,10,5,10,0.732041631780439,-0.269495887835847
"8841",6,6,0,4,7,5,0.356675916712311,-0.502973558192306
"8842",7,3,6,4,5,9,0.0471489003183071,0.602273147495479
"8843",6,6,6,0,5,0,-0.848610939294679,0.850902615577843
"8844",8,3,7,5,3,0,-0.876841730771961,1.27851978845224
"8845",5,5,0,5,5,5,0.241123338451784,-0.744798511810215
"8846",5,2,5,5,0,3,-0.787188609234889,0.196040209285381
"8847",5,2,3,6,5,3,-0.145276272437986,-0.257802465014788
"8848",5,5,5,5,0,10,0.0501289663156428,0.057070934475925
"8849",3,0,2,3,8,5,-0.0448240396943852,-0.947115022770122
"8850",10,1,2,7,7,5,0.0137841652134579,0.509768802456181
"8851",5,0,5,4,10,10,0.496524809753827,-0.192727490280094
"8852",3,4,5,5,7,4,0.236487661943219,-0.32066919164887
"8853",5,0,0,0,0,0,-1.60941768275743,-0.511529524589447
"8854",5,3,5,2,3,0,-0.993370199824722,0.352857934238672
"8855",6,5,4,7,10,10,1.20321356963383,-0.102380278312932
"8856",0,0,10,10,5,10,0.783063591651987,-0.487296184709579
"8857",5,10,5,6,10,10,1.52848116818293,0.0144710267978846
"8858",6,0,4,3,6,4,-0.528121362081697,0.120205567396704
"8859",0,5,6,5,10,10,1.24104008485809,-1.00131843646385
"8860",2,0,0,0,0,0,-1.45635180314278,-1.16493041521064
"8861",3,3,3,5,3,10,0.330671195518584,-0.828299884604005
"8862",5,5,5,5,10,0,0.166390675907675,0.221444838362813
"8863",6,2,4,6,8,3,0.0658412710182616,0.0929493616397515
"8864",3,2,1,2,1,2,-0.889967460263945,-0.849006516957597
"8865",7,4,5,6,7,10,0.647647128827933,0.337067621883885
"8866",6,4,6,6,3,10,0.287146776170362,0.354558271142882
"8867",10,10,10,10,10,10,1.570827525623,1.87904678179684
"8868",5,3,4,7,8,6,0.559956495478519,-0.218999430077214
"8869",2,1,1,0,10,1,-0.354259600515989,-1.13923165070438
"8870",8,2,3,7,7,9,0.509379958848824,0.152894218400829
"8871",5,5,3,2,5,1,-0.499779452780028,-0.00877384913143478
"8872",3,0,3,3,2,2,-0.902654850672262,-0.589412322362812
"8873",6,0,0,0,0,4,-1.32199471740469,-0.417958455757282
"8874",3,1,4,3,8,5,-0.016289794494422,-0.567348505390526
"8875",6,2,2,3,6,5,-0.227005419567551,-0.212186382729997
"8876",7,1,5,3,7,8,-0.0893540457957026,0.402111957340844
"8877",3,2,4,3,0,0,-1.12756551701095,-0.268958679277182
"8878",6,4,5,4,5,2,-0.385855403348599,0.451206678136335
"8879",5,3,0,5,6,10,0.597057592975383,-0.966992879659401
"8880",5,4,2,6,10,7,0.864287671852714,-0.579654639635263
"8881",1,0,1,0,5,9,-0.189214453658259,-1.5585347786405
"8882",9,3,9,9,1,9,0.0183368537824676,1.4911845871684
"8883",7,2,10,5,5,9,-0.0332416471553208,1.25625377609156
"8884",7,6,0,5,10,7,0.871168544783209,-0.418268157104288
"8885",3,1,0,2,2,0,-1.0180594692788,-1.0044670572922
"8886",7,3,4,2,6,9,-0.0186281275493398,0.288271735381584
"8887",5,5,4,3,5,10,0.342728844041065,-0.138598864478865
"8888",5,7,5,4,5,4,0.0794279755431297,0.249723641505106
"8889",6,2,3,1,4,3,-0.830435227247234,0.110220407979751
"8890",10,4,8,3,9,10,0.284598187736305,1.57302411389889
"8891",3,3,6,7,4,5,0.139294167918401,-0.21144049103564
"8892",5,3,5,6,6,10,0.571773994169743,-0.110057013329638
"8893",6,3,4,5,7,2,-0.140907628951554,0.191891075259429
"8894",5,1,1,2,10,10,0.46933543869297,-0.819587586976357
"8895",3,1,1,1,8,6,-0.0671202898532472,-1.07459858753903
"8896",8,3,9,7,8,5,0.189415867217679,1.34951516578396
"8897",3,2,1,3,6,1,-0.385811761709162,-0.918169324955541
"8898",5,5,4,3,4,8,0.0772689791636509,-0.0618643338363783
"8899",7,4,5,7,6,9,0.574378413791075,0.355624313616158
"8900",6,5,7,4,3,5,-0.295962268760972,0.767041107728161
"8901",2,0,0,4,5,3,-0.291011423760263,-1.43968404694962
"8902",3,1,3,7,2,10,0.286234326050254,-0.920208947957467
"8903",4,2,4,0,2,3,-1.05501873403719,-0.0922085409785686
"8904",9,2,10,5,7,5,-0.281255687592151,1.78684376463719
"8905",8,3,1,5,8,10,0.60989381442326,-0.166020542635695
"8906",3,3,4,2,8,1,-0.298955333981162,-0.363710829273614
"8907",5,7,6,6,3,10,0.58320769244995,0.215189848532436
"8908",7,5,5,4,2,1,-0.728521149186025,0.770067989973329
"8909",9,0,5,2,7,10,-0.211435073597157,0.776574510879583
"8910",5,3,5,7,3,3,-0.201636913234085,0.124083353708393
"8911",6,6,6,7,6,5,0.423742049242343,0.491152440605435
"8912",3,2,3,0,4,8,-0.361893109636723,-0.671346485793582
"8913",2,0,4,0,5,0,-1.08145560568851,-0.530784879735489
"8914",6,1,2,5,4,1,-0.624444964389421,-0.139102343332428
"8915",6,5,8,6,4,6,0.0734734984113176,0.843934099942341
"8916",2,5,9,10,10,10,1.59717764738335,-0.170886663277737
"8917",5,1,3,5,5,10,0.257742776034008,-0.474227040275471
"8918",5,0,4,2,5,7,-0.427083029091697,-0.149026201986679
"8919",3,0,10,5,5,7,-0.161735574553295,0.394879286441896
"8920",3,3,3,2,7,0,-0.453231264084481,-0.494844885287436
"8921",10,2,7,4,10,10,0.351628907732062,1.30218446955592
"8922",4,3,2,7,6,3,0.217815363837359,-0.668010531968198
"8923",6,7,7,7,9,10,1.1906173612365,0.494961393422046
"8924",4,1,5,3,4,0,-0.901890223425441,0.0410292726678929
"8925",3,5,4,5,7,10,0.852407405383679,-0.657680355269376
"8926",8,2,8,0,10,5,-0.426275706661159,1.30716381810562
"8927",5,4,6,4,7,5,0.0849023515036826,0.287805906633939
"8928",4,5,0,3,9,4,0.377323839009386,-0.935780104360725
"8929",0,5,0,0,0,0,-0.94590962271962,-1.46981121851929
"8930",6,4,6,6,4,6,0.0449392532113546,0.464167582562746
"8931",5,6,6,5,7,3,0.186619111698054,0.375087904930425
"8932",6,5,6,3,6,5,-0.0882572770316113,0.573490610116956
"8933",5,4,10,10,5,5,0.431616244307947,0.861567667062086
"8934",5,4,3,1,5,1,-0.689039023450526,-0.00779727531937593
"8935",0,0,0,2,0,0,-1.13914804633072,-1.65477207275775
"8936",4,0,1,4,5,9,0.0880393408650375,-1.01361601561859
"8937",1,0,0,2,2,1,-0.913083970365646,-1.49726891613781
"8938",7,2,3,1,5,4,-0.700608553547438,0.282343481221388
"8939",3,0,3,5,0,0,-1.04919228074598,-0.552298938898264
"8940",0,0,2,2,6,5,-0.191812883144773,-1.54415554824809
"8941",6,5,5,10,10,3,0.907102002626764,0.210470554706265
"8942",0,3,3,1,6,10,0.342129607791108,-1.41707839749102
"8943",1,0,0,5,0,0,-0.867430250598808,-1.51833337158348
"8944",3,2,0,1,2,2,-0.874737273065131,-1.0133171813254
"8945",8,0,4,1,1,8,-0.988067204995851,0.558917580010757
"8946",5,0,5,3,10,9,0.304333659913272,-0.134549651369881
"8947",1,5,0,5,10,8,1.18023188318256,-1.78227120344483
"8948",8,8,8,8,2,8,0.408376030226825,1.27085072337607
"8949",5,4,4,2,4,4,-0.450435516731129,0.0633414680172476
"8950",3,3,7,3,7,10,0.394170153638607,-0.125293368707508
"8951",5,5,5,5,5,5,0.108259821111659,0.139257886419369
"8952",4,2,4,7,3,5,-0.0364994394183838,-0.358786794919801
"8953",3,0,3,6,5,7,0.131853268257366,-0.869920202979342
"8954",5,0,3,2,3,2,-1.01604128668457,-0.141311113337231
"8955",7,1,7,4,1,8,-0.612343947788909,0.816333484463075
"8956",8,3,4,5,8,6,0.191730778794904,0.488642524343622
"8957",5,5,5,4,10,10,0.904923070433893,-0.0620076998412838
"8958",8,5,5,5,5,8,0.209027635415225,0.699486856009388
"8959",2,6,0,10,10,2,1.24112178028302,-1.48758576592009
"8960",5,4,5,4,7,10,0.534531211502059,-0.044291908063937
"8961",3,6,5,5,10,10,1.19622656084749,-0.498584867400806
"8962",3,2,3,3,5,10,0.226306510844147,-0.829442612135531
"8963",4,1,4,0,10,10,0.225479451091473,-0.452712981112697
"8964",3,1,1,3,2,10,-0.0909399411516366,-1.16534937965002
"8965",0,1,7,0,8,0,-0.68873793741766,-0.453667426322549
"8966",9,6,0,5,10,10,1.02295831895832,-0.0758394843879999
"8967",6,5,3,2,3,5,-0.404831291957842,0.114037052944136
"8968",10,0,0,0,0,0,-1.86452748211517,0.577471959779211
"8969",5,5,3,5,2,10,0.29574917778224,-0.325791458059314
"8970",0,2,7,7,10,5,0.761532105520649,-0.801893559828898
"8971",3,3,5,3,4,8,-0.010619108833304,-0.372941564113449
"8972",5,6,5,5,5,5,0.189939473247672,0.165401844507131
"8973",5,3,3,5,7,7,0.35974319091837,-0.358007036312178
"8974",3,1,0,5,7,6,0.293534685487445,-1.34527207816252
"8975",3,5,0,8,1,7,0.450179867349383,-1.26539564879111
"8976",7,9,7,7,3,5,0.302474135514989,1.00805564125348
"8977",3,2,2,2,3,4,-0.554842896589282,-0.76354968457587
"8978",5,5,5,10,10,7,1.29656888772259,-0.131558970209034
"8979",3,3,5,3,6,8,0.181855695697243,-0.402181397356855
"8980",5,6,3,6,4,8,0.508261090371145,-0.293893251093996
"8981",3,6,5,5,8,0,0.157639443256238,-0.158771964053482
"8982",1,5,9,7,5,10,0.844272840325074,-0.234225781343491
"8983",0,2,0,10,0,10,0.730962919277896,-2.13002148188471
"8984",3,2,4,5,4,6,-0.0197886830444623,-0.568023251625986
"8985",3,5,9,8,10,3,0.738717231300338,0.318555846468379
"8986",5,3,4,8,10,6,0.860011218543551,-0.275359795220441
"8987",7,5,8,5,5,10,0.349553947494839,0.950005784052624
"8988",0,0,5,10,5,0,0.0698147959314091,-1.06077951283524
"8989",3,0,5,0,5,0,-1.15905026902809,-0.136173303215841
"8990",0,0,5,8,10,10,1.18195428324951,-1.39021110224804
"8991",5,4,5,5,6,8,0.37665126515913,0.00532209067872867
"8992",3,0,10,10,10,5,0.688128566833358,0.24829165785506
"8993",2,0,9,1,0,0,-1.58792621582052,0.399250569702788
"8994",6,3,2,0,8,4,-0.360201949810516,-0.102863355175786
"8995",8,5,5,5,7,9,0.486113671251843,0.639189715755591
"8996",0,0,5,0,0,0,-1.48717140073981,-0.716474610728521
"8997",8,5,10,6,8,2,-0.0352111444310159,1.69890681453639
"8998",2,0,0,4,0,0,-1.02603212900484,-1.27341254280992
"8999",10,5,10,7,10,7,0.585855815421271,1.92286050808867
"9000",1,3,5,5,8,10,0.860756719651998,-0.983377502168149
"9001",5,3,5,7,5,10,0.583116510438955,-0.122557628607756
"9002",5,4,5,5,5,10,0.449636325505997,-0.0421726067203519
"9003",4,3,3,4,8,8,0.484033865826777,-0.594364024918183
"9004",5,0,4,4,7,10,0.234385306426032,-0.325679020060902
"9005",5,2,5,4,10,10,0.659884114025853,-0.14043957410457
"9006",10,5,9,7,3,10,0.192600396950593,1.7552167237635
"9007",4,3,3,2,5,0,-0.696728028486576,-0.247804755170299
"9008",7,0,4,1,0,0,-1.71017249783814,0.604195655841863
"9009",2,2,2,5,1,2,-0.542778448256966,-0.971357129884875
"9010",7,5,5,5,5,10,0.429272057898914,0.419571945114873
"9011",2,5,5,3,5,5,0.0461658636573331,-0.459901940402184
"9012",5,0,5,0,0,0,-1.74228120009755,0.372526873640137
"9013",2,5,4,3,8,10,0.78450693045153,-0.835859504965169
"9014",5,2,4,5,9,10,0.69779933376309,-0.329751469028605
"9015",0,1,0,0,10,10,0.535858104449766,-2.03115928719129
"9016",3,0,3,8,3,10,0.408371994714,-0.988093354566753
"9017",0,0,0,0,10,5,0.031122295783401,-1.90201671022709
"9018",0,3,0,5,8,10,1.04464219686367,-2.08523419727146
"9019",7,3,5,7,9,10,0.866022199756952,0.254563298652896
"9020",5,0,3,4,8,10,0.35719541215933,-0.517110216328521
"9021",5,2,5,7,0,9,-0.0643613843294965,-0.0445446965766111
"9022",0,0,0,0,0,0,-1.35430788339969,-1.60053100895811
"9023",3,2,6,7,7,4,0.261715491272138,-0.250386891978119
"9024",4,5,1,6,2,7,0.253662769206113,-0.831162925093525
"9025",5,1,3,3,7,10,0.235057743495584,-0.449225809719236
"9026",5,3,8,7,8,8,0.62288814421856,0.426131074485669
"9027",7,10,4,2,8,5,0.407159316709018,0.566268836794079
"9028",6,3,3,5,5,8,0.200857657822345,-0.142024213205432
"9029",4,1,3,3,7,3,-0.306198915775359,-0.449624957520225
"9030",5,0,1,5,9,10,0.614158139895139,-0.912473224141879
"9031",6,4,3,5,10,6,0.594501858672586,-0.126865224205402
"9032",5,1,3,0,8,0,-0.837556922903301,-0.0719110605375583
"9033",3,2,5,5,7,10,0.580795745507614,-0.559300949886745
"9034",3,2,2,3,6,8,0.179894153965305,-0.958759194382367
"9035",0,0,0,1,2,3,-0.800419466416443,-1.75006329513251
"9036",0,0,0,0,10,5,0.031122295783401,-1.90201671022709
"9037",4,2,2,2,0,0,-1.23302198848093,-0.377660409795463
"9038",5,5,3,7,7,8,0.822873563565438,-0.391017490946687
"9039",1,10,1,5,8,5,1.11574894194584,-1.35232837908552
"9040",6,5,5,5,5,5,0.0572378612401107,0.357058183293101
"9041",5,5,5,5,10,10,1.01250298896838,-0.0891282317411047
"9042",0,0,0,3,5,0,-0.550381116469863,-1.75499218776608
"9043",8,0,6,0,10,10,-0.113433447466784,0.745966807586301
"9044",9,7,8,6,8,7,0.553327763435864,1.46008593324186
"9045",5,0,2,5,5,2,-0.474254023082543,-0.428723821926016
"9046",5,8,5,5,7,4,0.461162350744175,0.219507234449641
"9047",10,5,10,3,7,3,-0.471620990736771,2.19943161359463
"9048",6,5,3,7,10,10,1.22978627310185,-0.279191557958848
"9049",3,0,3,0,8,5,-0.394136498765866,-0.688942147424742
"9050",7,2,1,5,7,8,0.313776257281381,-0.333230266954702
"9051",5,5,3,5,10,10,1.06564839590443,-0.442750791032938
"9052",5,0,3,3,3,1,-0.993072599456155,-0.13737433822666
"9053",10,10,5,5,5,5,0.261548282433984,1.35897916122684
"9054",1,0,0,7,0,2,-0.483047950917697,-1.6346890494039
"9055",3,4,2,4,5,5,0.100762280588332,-0.825799972453786
"9056",4,4,4,3,3,7,-0.134237346672158,-0.260131365165777
"9057",2,0,0,8,8,0,0.174186763255288,-1.49885400338283
"9058",9,4,10,9,1,10,0.158055033756526,1.66308251789169
"9059",1,2,5,8,5,0,-0.0330076967370833,-0.736450235986347
"9060",5,5,5,4,5,7,0.169902365189314,0.104263804298406
"9061",3,2,4,4,8,0,-0.250086380354275,-0.413038544150626
"9062",2,2,2,2,8,4,-0.0226339253913661,-1.05444956455812
"9063",5,0,10,1,10,7,-0.212912157107965,0.865862424680128
"9064",8,0,9,3,6,5,-0.678417567858848,1.40880525236336
"9065",8,2,8,8,5,10,0.376232786818707,1.00801261096361
"9066",5,5,3,2,9,9,0.562060006729629,-0.315711971701381
"9067",2,1,7,5,7,5,0.073936489776748,-0.294336110504446
"9068",10,5,8,10,5,3,0.142109041410128,1.68520516424746
"9069",4,3,1,9,6,10,1.05182652351685,-1.1164640244865
"9070",7,5,5,3,5,3,-0.378166398312549,0.691214157987257
"9071",4,2,4,2,3,0,-0.997455188621161,-0.067897600368738
"9072",4,6,7,5,4,5,0.0915786239178967,0.315844023546936
"9073",10,8,9,10,0,2,-0.205222948282295,2.04460520827557
"9074",8,6,5,4,9,2,0.0604095902414254,0.88061552157251
"9075",5,0,0,3,7,10,0.233096201763646,-1.00580360674475
"9076",6,2,2,6,0,10,-0.0586339210253846,-0.361115013751201
"9077",1,1,1,3,3,0,-0.73877093220397,-1.30499681991527
"9078",3,4,0,2,3,2,-0.507560647993346,-1.0027697136714
"9079",9,0,1,1,9,2,-0.697139224177557,0.315668547035465
"9080",10,2,3,0,2,0,-1.58841148371667,1.13095388164908
"9081",7,3,7,5,7,3,-0.187036467921107,0.909067904060519
"9082",2,5,0,9,10,10,1.72875206006109,-1.73506764819117
"9083",3,3,4,4,7,3,-0.0108104365653246,-0.465446590472336
"9084",7,0,6,2,0,2,-1.48651552362756,0.868583069213092
"9085",3,0,4,5,0,10,-0.229652671153301,-0.686060729356265
"9086",7,8,7,7,3,7,0.390016945991116,0.919797069144933
"9087",5,3,2,1,2,3,-0.863635716302194,-0.229007377208729
